Date,Time,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar  ,Rain,RainRate,SolarRad.,SolarEnergy,Hi SolarRad. ,UV Index,UV Dose,Hi UV ,HeatD-D ,CoolD-D ,In Temp,InHum,In Dew,In Heat,In EMC,In AirDensity,ET ,WindSamp,WindTx ,ISS Recept,Arc.Int.
25/09/16,2:00 AM,23.1,23.4,23,98,22.7,0,---,0,0,---,23.1,24.9,24.9,---,745.9,0,0,0,0,0,---,---,---,0,0.197,23.5,37,8,22.9,7.26,1.1559,0,934,1,68.3,60
25/09/16,3:00 AM,23,23.1,22.8,98,22.7,0,---,0,0,---,23,24.8,24.8,---,746.2,0,0,0,0,0,---,---,---,0,0.194,23.3,37,7.8,22.6,7.27,1.1573,0,878,1,64.2,60
25/09/16,4:00 AM,22.7,23,22.7,98,22.4,0,---,0,0,---,22.7,24.6,24.6,---,746,0,0,0,0,0,---,---,---,0,0.183,23.2,37,7.7,22.4,7.28,1.1575,0,911,1,66.6,60
25/09/16,5:00 AM,22.6,22.8,22.6,98,22.3,0,---,0,0,---,22.6,24.4,24.4,---,746.2,0,0,0,0,0,---,---,---,0,0.178,23.1,37,7.6,22.3,7.28,1.1584,0,921,1,67.3,60
25/09/16,6:00 AM,22.7,22.7,22.6,98,22.3,0,---,0,0,---,22.7,24.5,24.5,---,746.1,0,0,6,0.52,23,---,---,---,0,0.181,23,38,7.9,22.3,7.41,1.1582,0,1016,1,74.3,60
25/09/16,7:00 AM,24.6,24.6,22.7,96,23.9,0,---,0,0,---,24.6,26.9,26.9,---,746.7,0,0,59,5.07,225,---,---,---,0,0.259,23,38,7.9,22.3,7.41,1.1591,0.03,1010,1,73.8,60
25/09/16,8:00 AM,27.3,27.3,24.6,87,24.9,0,---,0,0,---,27.3,31.4,31.4,---,747,0,0,368,31.65,487,---,---,---,0,0.373,23.3,38,8.2,22.7,7.39,1.1583,0.23,950,1,69.4,60
25/09/16,9:00 AM,30.5,30.6,27.3,70,24.4,1.6,NNE,1.61,17.7,NNE,30.5,36.3,36.3,---,746.7,0,0,590,50.75,686,---,---,---,0,0.507,23.8,38,8.7,23.3,7.35,1.1553,0.38,996,1,72.8,60
25/09/16,10:00 AM,31.4,31.4,30.5,62,23.3,8,N,8.05,24.1,NNE,31.4,36.2,36.2,---,746.2,0,0,764,65.71,853,---,---,---,0,0.546,24.4,39,9.6,23.9,7.53,1.1511,0.56,999,1,73,60
25/09/16,11:00 AM,32.3,32.4,31.4,66,25.1,6.4,NNE,6.44,22.5,NW,32.3,39.8,39.8,---,745.8,0,0,860,73.97,946,---,---,---,0,0.581,24.9,37,9.2,24.3,7.21,1.1492,0.63,952,1,69.6,60
25/09/16,12:00 PM,30.9,32.4,30.7,66,23.8,6.4,NNE,6.44,20.9,N,30.9,36.1,36.1,---,745.6,0,0,644,55.39,1076,---,---,---,0,0.525,25.3,36,9.2,24.7,7,1.1472,0.48,1025,1,74.9,60
25/09/16,1:00 PM,31.6,32.1,30.9,67,24.7,4.8,N,4.83,19.3,NNW,31.6,38,38,---,745.2,0,0,646,55.56,1146,---,---,---,0,0.553,25.6,35,9,24.8,6.89,1.1459,0.48,979,1,71.6,60
25/09/16,2:00 PM,29.7,32.2,29.6,75,24.8,4.8,NNE,4.83,19.3,NNE,29.7,35.4,35.4,---,744.7,0,0,536,46.1,1165,---,---,---,0,0.475,25.9,35,9.3,25.2,6.88,1.1437,0.41,925,1,67.6,60
25/09/16,3:00 PM,30.3,30.3,29.7,66,23.3,1.6,NNW,1.61,14.5,NNE,30.3,35.1,35.1,---,744.4,0,0,236,20.3,360,---,---,---,0,0.5,25.7,33,8.2,24.9,6.55,1.145,0.18,966,1,70.6,60
25/09/16,4:00 PM,30.8,31.1,30.4,66,23.7,1.6,NNE,1.61,16.1,NE,30.8,35.9,35.9,---,744.3,0,0,285,24.51,473,---,---,---,0,0.521,25.6,33,8.1,24.8,6.55,1.1453,0.2,967,1,70.7,60
25/09/16,5:00 PM,29.6,30.8,29.6,72,24,0,N,0,9.7,NNW,29.6,34.5,34.5,---,744.8,0,0,88,7.57,156,---,---,---,0,0.468,25.4,32,7.5,24.7,6.39,1.1469,0.08,989,1,72.3,60
